,teamID,ACC,AGI,ARM,END,G,HND,INT,KAc,KDi,KR,KR Avg,KR Lg,KR TD,KR Yds,L,Name,OVR,PA,PBl,PF,PR,PR Avg,PR Lg,PR TD,PR Yds,Player,Pos,RBl,S,SPE,STR,T,TCK,Team,W,WPct
542,4,1,90,1,96,13,80,85,1,1,27,27.0,92,1,729,6,"Knight, L.",98,328,1,317,28,6.1,19,0,172,"Knight, L.",CB,1,20,95,70,0,70,AZ,7,0.5379999999999999
543,4,1,80,1,91,13,90,70,1,1,39,24.1,108,1,941,6,"Donut, S.",88,328,10,317,0,0.0,0,0,0,"Donut, S.",WR,10,20,100,36,0,20,AZ,7,0.5379999999999999
544,5,1,70,1,80,13,70,80,1,1,5,32.6,40,0,163,6,"Dream, K.",86,278,1,371,0,0.0,0,0,0,"Dream (R), K.",CB,1,20,100,57,0,50,OCO,7,0.5379999999999999
545,5,1,90,1,94,13,85,85,1,1,27,28.3,102,1,763,6,"Lattimer, A.",99,278,1,371,0,0.0,0,0,0,"Lattimer, A.",CB,1,20,95,65,0,70,OCO,7,0.5379999999999999
546,5,1,70,1,93,13,90,71,1,1,0,0.0,0,0,0,6,"Banks II, D.",89,278,10,371,30,9.0,65,0,271,"Banks II, D.",WR,15,20,95,70,0,20,OCO,7,0.5379999999999999
547,6,1,85,1,85,13,85,70,1,1,49,25.5,47,0,1249,8,"Staley, T.",92,423,1,275,22,8.5,29,0,188,"Staley, T.",SS,1,20,95,70,0,75,SJS,5,0.385
548,6,1,80,1,70,13,79,70,1,1,30,18.6,41,0,559,8,"Thomas-Fox, D.",82,423,10,275,0,0.0,0,0,0,"Thomas-Fox (R), D.",WR,10,20,95,40,0,20,SJS,5,0.385
549,7,1,80,1,70,13,69,74,1,1,37,25.7,41,0,951,8,"Garnett, L.",90,275,1,242,0,0.0,0,0,0,"Garnett, L.",FS,1,20,100,70,0,70,PHI,5,0.385
550,7,1,100,1,97,13,70,80,1,1,29,24.5,47,0,711,8,"Emoji, E.",97,275,1,242,40,7.0,21,0,280,"Emoji, E.",CB,1,20,100,65,0,56,PHI,5,0.385
551,8,1,81,1,68,13,90,40,1,1,36,22.9,42,0,824,6,"Jones, B.",88,294,10,315,0,0.0,0,0,0,"Jones, B.",WR,10,20,100,65,0,20,NO,7,0.5379999999999999
552,8,25,95,25,100,13,75,75,1,15,27,27.5,108,1,743,6,"Gump, F.",98,294,40,315,29,11.8,57,1,343,"Gump, F.",RB,40,20,100,70,0,50,NO,7,0.5379999999999999
553,9,15,65,15,70,13,54,30,1,1,45,18.1,35,0,814,9,"Utler, J.",40,408,20,321,0,0.0,0,0,0,"Utler, J.",FB,20,20,92,55,0,20,CHI,4,0.308
554,9,1,84,1,93,13,90,70,1,1,42,26.0,108,2,1091,9,"Espeeyeeseetee, A.",94,408,20,321,17,4.9,20,0,83,"Espeeyeeseetee, A.",WR,20,20,100,65,0,20,CHI,4,0.308
555,9,1,70,1,70,13,58,60,1,1,0,0.0,0,0,0,9,"Rice, J.",73,408,1,321,3,4.7,7,0,14,"Rice, J.",CB,1,20,79,55,0,50,CHI,4,0.308
556,10,15,95,15,94,13,75,75,1,1,1,24.0,24,0,24,5,"Mendonca, M.",96,260,20,350,0,0.0,0,0,0,"Mendonca, M.",RB,20,20,100,70,0,20,AUS,8,0.615
557,10,1,95,1,97,13,85,85,1,1,30,29.1,45,0,872,5,"Lavelle Jr., D.",100,260,1,350,37,8.9,54,0,328,"Lavelle Jr., D.",CB,1,20,95,65,0,70,AUS,8,0.615
558,10,1,90,1,87,13,50,70,1,1,28,24.1,91,1,674,5,"Bakshi, S.",86,260,1,350,0,0.0,0,0,0,"Bakshi, S.",LB,1,20,90,80,0,70,AUS,8,0.615
559,10,1,70,1,76,13,35,70,1,1,1,-3.0,0,0,-3,5,"Kuusela, G.",88,260,1,350,0,0.0,0,0,0,"Kuusela, G.",DE,1,20,85,85,0,69,AUS,8,0.615
560,1,1,65,1,70,13,75,40,1,1,1,-2.0,0,0,-2,4,"Kross, C.",79,290,20,354,0,0.0,0,0,0,"Kross (R), C.",WR,20,21,100,55,0,20,BAL,9,0.6920000000000001
561,1,25,95,25,100,13,75,80,1,9,29,31.1,99,1,902,4,"Green, W.",98,290,25,354,21,16.9,77,1,355,"Green, W.",FS,25,21,100,70,0,75,BAL,9,0.6920000000000001
562,1,1,86,1,96,13,70,80,1,1,31,23.0,66,0,714,4,"Acho, M.",96,290,1,354,0,0.0,0,0,0,"Acho, M.",CB,1,21,100,65,0,70,BAL,9,0.6920000000000001
563,1,15,70,15,90,13,82,35,1,1,1,0.0,0,0,0,4,"Williams, D.",84,290,25,354,0,0.0,0,0,0,"Williams, D.",RB,25,21,95,70,0,20,BAL,9,0.6920000000000001
564,2,1,95,1,97,13,85,85,1,1,33,28.3,98,1,934,6,"Snuggles, J.",100,308,1,315,28,6.7,20,0,187,"Snuggles, J.",CB,1,21,95,65,0,70,YKW,7,0.5379999999999999
565,2,1,94,1,96,13,90,80,1,1,32,20.4,45,0,653,6,"Swift, N.",96,308,10,315,0,0.0,0,0,0,"Swift, N.",WR,10,21,95,70,0,20,YKW,7,0.5379999999999999
566,3,15,95,15,90,13,90,80,1,1,33,25.4,48,0,839,5,"Owens, A.",96,299,39,323,26,13.8,69,1,358,"Owens, A.",RB,20,21,90,70,0,20,COL,8,0.615
567,3,1,60,1,80,13,85,80,1,1,1,0.0,0,0,0,5,"Sauce, E.",95,299,50,323,0,0.0,0,0,0,"Sauce, E.",TE,64,21,85,90,0,30,COL,8,0.615
568,3,1,88,1,90,13,70,80,1,1,27,29.1,72,0,785,5,"Purchase, L.",96,299,1,323,2,0.0,1,0,0,"Purchase, L.",CB,1,21,100,65,0,70,COL,8,0.615
569,3,1,90,1,100,13,100,80,1,1,3,22.0,26,0,66,5,"Forty-Two, L.",97,299,20,323,0,0.0,0,0,0,"Forty-Two, L.",WR,25,21,90,75,0,30,COL,8,0.615
570,4,1,80,1,91,13,90,80,1,1,39,29.4,94,1,1148,10,"Donut, S.",93,379,10,253,0,0.0,0,0,0,"Donut, S.",WR,10,21,100,66,0,20,AZ,3,0.231
571,4,1,95,1,100,13,80,85,1,1,30,28.9,108,1,868,10,"Knight, L.",100,379,1,253,22,10.7,61,1,236,"Knight, L.",CB,1,21,95,70,0,73,AZ,3,0.231
572,5,1,77,1,100,13,90,71,1,1,0,0.0,0,0,0,3,"Banks II, D.",91,230,10,360,25,6.2,17,0,155,"Banks II, D.",WR,15,21,95,70,0,20,OCO,10,0.769
573,5,1,90,1,100,13,85,85,1,1,29,31.5,92,1,914,3,"Lattimer, A.",99,230,1,360,0,0.0,0,0,0,"Lattimer, A.",CB,1,21,95,65,0,70,OCO,10,0.769
574,5,1,70,1,70,13,20,55,1,1,1,-3.0,0,0,-3,3,"Wokkenfuss, G.",86,230,82,360,0,0.0,0,0,0,"Wokkenfuss, G.",T,83,21,60,100,0,35,OCO,10,0.769
575,5,1,85,1,83,13,70,80,1,1,23,29.5,41,0,679,3,"Dream, K.",95,230,1,360,0,0.0,0,0,0,"Dream, K.",CB,1,21,100,65,0,70,OCO,10,0.769
576,6,1,85,1,69,13,87,80,1,1,32,19.2,34,0,614,9,"Jackson, A.",90,289,20,221,27,8.1,19,0,218,"Jackson, A.",WR,35,21,90,75,0,20,SJS,4,0.308
577,6,1,80,1,70,13,85,70,1,1,27,23.7,41,0,641,9,"Thomas-Fox, D.",85,289,10,221,0,0.0,0,0,0,"Thomas-Fox, D.",WR,10,21,95,50,0,20,SJS,4,0.308
578,6,1,60,1,80,13,25,57,1,1,1,-3.0,0,0,-3,9,"Deck, I.",77,289,1,221,0,0.0,0,0,0,"Deck, I.",LB,1,21,90,80,0,65,SJS,4,0.308
579,6,1,70,1,84,13,85,76,1,1,5,17.2,24,0,86,9,"Staley, T.",88,289,1,221,2,8.0,16,0,16,"Staley, T.",SS,1,21,95,70,0,75,SJS,4,0.308
580,7,1,81,1,70,13,90,50,1,1,42,18.5,39,0,775,10,"Vuxta, R.",80,356,10,248,2,-0.5,0,0,-1,"Vuxta, R.",WR,10,21,91,30,0,20,PHI,3,0.231
581,7,1,95,1,100,13,90,80,1,1,36,24.2,46,0,871,10,"Varga, N.",98,356,35,248,28,12.0,70,0,335,"Varga, N.",WR,35,21,95,70,0,20,PHI,3,0.231
582,8,1,91,1,94,13,70,80,1,1,34,30.7,105,2,1044,4,"Taylor, D.",97,260,1,374,0,0.0,0,0,0,"Taylor, D.",CB,1,21,100,65,0,70,NO,9,0.6920000000000001
583,8,25,95,25,100,13,75,75,25,25,25,27.7,48,0,692,4,"Gump, F.",98,260,40,374,31,9.8,67,2,304,"Gump, F.",RB,40,21,100,70,0,50,NO,9,0.6920000000000001
584,9,1,100,1,90,13,70,80,1,1,37,27.5,95,1,1018,8,"Espeeyeeseetee, A.",100,357,1,336,0,0.0,0,0,0,"Espeeyeeseetee, A.",CB,1,21,100,65,0,70,CHI,5,0.385
585,9,15,95,15,100,13,75,75,1,1,29,29.9,102,3,867,8,"Leaf Jr., R.",97,357,22,336,26,8.9,64,0,231,"Leaf Jr., R.",RB,22,21,100,70,0,50,CHI,5,0.385
586,10,1,74,1,70,13,65,60,1,1,35,18.1,37,0,633,6,"Moreno, V.",82,334,1,318,0,0.0,0,0,0,"Moreno (R), V.",CB,1,21,93,40,0,61,AUS,7,0.5379999999999999
587,10,25,95,25,100,13,85,85,9,25,36,25.7,46,0,926,6,"Lavelle Jr., D.",100,334,25,318,39,9.3,72,0,364,"Lavelle Jr., D.",CB,25,21,95,65,0,70,AUS,7,0.5379999999999999
588,1,25,95,1,100,13,75,79,1,1,33,28.1,94,1,928,10,"Green, W.",97,283,1,195,26,6.9,80,0,179,"Green, W.",FS,1,22,100,70,0,70,BAL,3,0.231
589,1,15,80,15,93,13,85,50,1,1,3,26.7,37,0,80,10,"Williams, D.",90,283,25,195,0,0.0,0,0,0,"Williams, D.",RB,25,22,95,74,0,20,BAL,3,0.231
590,1,1,80,1,80,13,90,70,1,1,2,32.0,38,0,64,10,"Maddox, E.",91,283,10,195,0,0.0,0,0,0,"Maddox, E.",WR,10,22,100,65,0,20,BAL,3,0.231
591,1,1,86,1,96,12,70,80,1,1,0,0.0,0,0,0,10,"Acho, M.",96,283,1,195,1,1.0,1,0,1,"Acho, M.",CB,1,22,100,65,0,70,BAL,3,0.231
592,1,1,65,1,70,13,86,40,1,1,26,20.9,38,0,543,10,"Kross, C.",83,283,20,195,0,0.0,0,0,0,"Kross (R), C.",WR,20,22,100,65,0,20,BAL,3,0.231
593,2,1,89,1,91,13,90,80,1,1,7,26.1,42,0,183,2,"Swift, N.",94,196,10,406,0,0.0,0,0,0,"Swift, N.",WR,10,22,95,70,0,20,YKW,11,0.846
594,2,15,84,15,97,13,75,72,1,1,24,23.7,43,0,568,2,"Hanyadi, M.",53,196,20,406,0,0.0,0,0,0,"Hanyadi, M.",FB,20,22,100,70,0,20,YKW,11,0.846
595,2,1,85,1,93,13,85,85,1,1,0,0.0,0,0,0,2,"Snuggles, J.",96,196,1,406,25,7.1,20,0,178,"Snuggles, J.",CB,1,22,95,65,0,65,YKW,11,0.846
596,2,1,81,1,80,13,50,80,1,1,1,3.0,3,0,3,2,"Quaid, D.",90,196,1,406,0,0.0,0,0,0,"Quaid, D.",LB,1,22,90,80,0,80,YKW,11,0.846
597,2,1,70,1,70,13,60,58,1,1,1,0.0,0,0,0,2,"Grithead, D.",81,196,1,406,0,0.0,0,0,0,"Grithead, D.",FS,1,22,95,70,0,66,YKW,11,0.846
598,2,1,96,1,100,13,70,80,1,1,15,27.9,44,0,418,2,"Leonard, M.",99,196,1,406,0,0.0,0,0,0,"Leonard, M.",CB,1,22,100,65,0,70,YKW,11,0.846
599,3,15,95,15,100,13,90,80,1,1,24,26.8,43,0,643,5,"Owens, A.",97,208,50,295,28,7.8,74,0,219,"Owens, A.",RB,40,22,90,70,0,20,COL,8,0.615
600,3,1,90,1,95,13,70,80,1,1,28,28.2,57,0,789,5,"Purchase, L.",97,208,1,295,0,0.0,0,0,0,"Purchase, L.",CB,1,22,100,65,0,70,COL,8,0.615
601,4,1,70,1,88,13,70,80,1,1,34,21.0,53,0,713,8,"Scarlett, D.",91,306,1,246,30,8.9,18,0,266,"Scarlett, D.",CB,1,22,100,65,1,70,AZ,4,0.34600000000000003
602,4,1,86,1,100,13,90,80,1,1,29,23.9,63,0,694,8,"Donut, S.",95,306,10,246,0,0.0,0,0,0,"Donut, S.",WR,10,22,100,65,1,20,AZ,4,0.34600000000000003
603,5,1,95,1,91,13,80,85,1,1,27,24.5,46,0,661,3,"Abernathy, K.",100,234,1,341,0,0.0,0,0,0,"Abernathy, K.",CB,1,22,95,70,0,80,OCO,10,0.769
604,5,1,92,1,90,13,70,80,1,1,23,26.3,45,0,606,3,"Dream, K.",98,234,1,341,27,4.3,19,0,116,"Dream, K.",CB,1,22,100,65,0,70,OCO,10,0.769
605,5,1,70,1,70,13,20,70,1,1,1,2.0,2,0,2,3,"Harrison, H.",87,234,81,341,0,0.0,0,0,0,"Harrison, H.",T,81,22,60,100,0,35,OCO,10,0.769
606,5,1,95,1,98,13,75,80,1,1,1,1.0,1,0,1,3,"Biggums, T.",98,234,1,341,0,0.0,0,0,0,"Biggums, T.",FS,1,22,100,70,0,75,OCO,10,0.769
607,5,1,90,1,90,13,85,85,1,1,1,35.0,35,0,35,3,"Lattimer, A.",99,234,1,341,0,0.0,0,0,0,"Lattimer, A.",CB,1,22,95,65,0,70,OCO,10,0.769
608,6,1,80,1,80,13,90,70,1,1,27,22.1,41,0,598,5,"Thomas-Fox, D.",90,251,10,288,0,0.0,0,0,0,"Thomas-Fox, D.",WR,10,22,95,70,0,20,SJS,8,0.615
609,6,1,78,1,61,13,56,61,1,1,1,-1.0,0,0,-1,5,"Beck, C.",81,251,1,288,0,0.0,0,0,0,"Beck, C.",CB,1,22,88,57,0,61,SJS,8,0.615
610,6,1,86,1,74,13,88,80,1,1,0,0.0,0,0,0,5,"Jackson, A.",91,251,20,288,17,5.6,19,0,96,"Jackson, A.",WR,35,22,90,75,0,20,SJS,8,0.615
611,6,1,81,1,72,13,70,80,1,1,29,27.7,73,0,804,5,"PickSix, H.",90,251,1,288,0,0.0,0,0,0,"PickSix, H.",CB,1,22,100,65,0,51,SJS,8,0.615
612,7,1,95,1,100,13,90,80,1,1,28,25.0,46,0,699,7,"Varga, N.",97,263,10,252,3,6.3,16,0,19,"Varga, N.",WR,19,22,95,70,0,20,PHI,6,0.462
613,7,1,84,1,81,13,90,50,1,1,1,41.0,41,0,41,7,"Vuxta, R.",86,263,10,252,0,0.0,0,0,0,"Vuxta, R.",WR,10,22,91,58,0,20,PHI,6,0.462
614,7,1,95,1,90,13,75,80,1,1,33,24.4,48,0,806,7,"D'Attoria V, R.",97,263,1,252,24,8.5,21,0,205,"D'Attoria V, R.",FS,1,22,100,70,0,75,PHI,6,0.462
615,8,1,91,1,93,13,75,80,1,1,26,26.5,44,0,690,5,"Blaylock, M.",93,257,1,269,0,0.0,0,0,0,"Blaylock, M.",FS,1,22,100,70,0,55,NO,8,0.615
616,8,1,84,1,84,13,70,80,1,1,1,-1.0,0,0,-1,5,"Adams, X.",93,257,1,269,0,0.0,0,0,0,"Adams, X.",CB,1,22,100,65,0,60,NO,8,0.615
617,8,25,95,25,100,13,75,75,22,25,28,29.2,47,0,818,5,"Gump, F.",98,257,40,269,22,7.9,18,0,173,"Gump, F.",RB,40,22,100,70,0,50,NO,8,0.615
618,9,1,71,1,95,13,90,80,1,1,43,18.3,38,0,785,12,"O'Leary, S.",90,389,10,111,0,0.0,0,0,0,"O'Leary, S.",WR,10,22,100,54,0,20,CHI,1,0.077
619,9,1,90,1,80,13,50,59,1,1,36,22.1,81,0,794,12,"Firestorm-Fjord, O.",86,389,1,111,20,6.0,18,0,120,"Firestorm-Fjord (R), O.",CB,1,22,100,65,0,45,CHI,1,0.077
620,10,15,95,15,100,13,75,75,1,1,26,26.0,46,0,677,4,"Mendonca, M.",98,251,40,368,0,0.0,0,0,0,"Mendonca, M.",RB,40,22,100,70,1,20,AUS,8,0.654
621,10,25,95,25,100,13,85,85,25,25,30,25.3,46,0,758,4,"Lavelle Jr., D.",100,251,25,368,28,9.5,20,0,266,"Lavelle Jr., D.",CB,25,22,95,65,1,70,AUS,8,0.654
622,10,1,80,1,87,13,85,80,1,1,1,0.0,0,0,0,4,"Larson, P.",98,251,35,368,0,0.0,0,0,0,"Larson, P.",TE,35,22,85,90,1,30,AUS,8,0.654
623,11,1,80,1,93,13,90,53,1,1,26,26.6,105,1,691,7,"Gordon, R.",91,266,10,219,0,0.0,0,0,0,"Gordon, R.",WR,10,22,100,65,0,20,SAR,6,0.462
624,11,1,90,1,94,13,80,85,1,1,25,21.0,44,0,525,7,"Knight, L.",99,266,1,219,24,4.9,16,0,117,"Knight, L.",CB,1,22,95,70,0,74,SAR,6,0.462
625,11,1,84,1,100,13,90,80,1,1,10,19.5,40,0,195,7,"Banks II, D.",94,266,10,219,0,0.0,0,0,0,"Banks II, D.",WR,15,22,95,70,0,20,SAR,6,0.462
626,12,1,95,1,92,13,70,80,1,1,25,26.0,41,0,651,9,"Emoji, E.",98,280,1,194,0,0.0,0,0,0,"Emoji, E.",CB,1,22,100,65,0,70,HON,4,0.308
627,12,15,73,15,79,13,80,55,1,1,35,21.3,89,0,747,9,"Kane-Maika'i, K.",84,280,25,194,22,8.5,74,1,187,"Kane-Maika'i (R), K.",RB,20,22,90,70,0,20,HON,4,0.308
628,1,15,87,15,100,16,75,50,1,1,1,42.0,42,0,42,8,"Williams, D.",92,337,20,329,0,0.0,0,0,0,"Williams, D.",RB,20,23,100,70,0,20,BAL,8,0.5
629,1,1,90,1,93,16,70,66,1,1,39,28.6,46,0,1114,8,"Green, W.",93,337,1,329,28,8.2,22,0,230,"Green, W.",FS,1,23,100,70,0,70,BAL,8,0.5
630,1,1,75,1,92,16,90,68,1,1,33,25.1,52,0,827,8,"Quinn, A.",91,337,20,329,0,0.0,0,0,0,"Quinn, A.",WR,20,23,100,65,0,20,BAL,8,0.5
631,2,15,95,15,100,16,75,75,1,1,42,27.9,47,0,1170,6,"Hanyadi, M.",63,337,38,406,38,11.5,72,1,437,"Hanyadi, M.",FB,20,23,100,70,0,20,YKW,10,0.625
632,2,15,75,15,85,16,75,50,1,1,1,35.0,35,0,35,6,"Skyline, A.",52,337,23,406,0,0.0,0,0,0,"Skyline, A.",FB,20,23,100,70,0,20,YKW,10,0.625
633,2,25,90,25,100,16,65,90,25,25,1,1.0,1,0,1,6,"Virtanen, M.",94,337,25,406,0,0.0,0,0,0,"Virtanen, M.",LB,25,23,85,80,0,85,YKW,10,0.625
634,2,1,100,1,100,16,70,80,1,1,25,26.2,47,0,654,6,"Leonard, M.",100,337,1,406,0,0.0,0,0,0,"Leonard, M.",CB,1,23,100,65,0,70,YKW,10,0.625
635,3,15,95,15,100,16,90,80,1,1,33,26.1,91,0,861,6,"Owens, A.",97,285,50,354,37,8.8,65,0,327,"Owens, A.",RB,40,23,90,70,0,20,COL,10,0.625
636,3,1,95,1,100,16,70,80,1,1,34,34.4,93,1,1170,6,"Purchase, L.",99,285,1,354,0,0.0,0,0,0,"Purchase, L.",CB,1,23,100,65,0,70,COL,10,0.625
637,4,1,90,1,80,16,50,80,1,1,1,2.0,2,0,2,8,"Wilf, G.",95,306,1,428,0,0.0,0,0,0,"Wilf, G.",LB,1,23,90,80,0,90,AZ,8,0.5
638,4,1,80,1,97,16,70,80,1,1,36,26.7,43,0,962,8,"Scarlett, D.",94,306,1,428,35,11.1,89,1,388,"Scarlett, D.",CB,1,23,100,65,0,70,AZ,8,0.5
639,4,1,90,1,100,16,90,80,1,1,36,24.0,46,0,863,8,"Donut, S.",98,306,35,428,0,0.0,0,0,0,"Donut, S.",WR,35,23,100,65,0,20,AZ,8,0.5
640,5,1,75,1,73,16,90,70,1,1,34,24.6,93,1,837,5,"Trunks, F.",90,310,10,422,0,0.0,0,0,0,"Trunks, F.",WR,10,23,100,65,0,20,OCO,11,0.688
641,5,1,95,1,100,16,75,80,1,1,1,-2.0,0,0,-2,5,"Biggums, T.",98,310,25,422,0,0.0,0,0,0,"Biggums, T.",FS,25,23,100,70,0,75,OCO,11,0.688
642,5,1,100,1,90,16,70,80,1,1,41,26.8,99,0,1100,5,"Beerus, L.",100,310,1,422,31,7.9,21,0,246,"Beerus, L.",CB,1,23,100,65,0,70,OCO,11,0.688
643,6,1,86,1,80,16,90,70,1,1,45,22.9,42,0,1032,11,"Thomas-Fox, D.",92,410,10,236,0,0.0,0,0,0,"Thomas-Fox, D.",WR,10,23,95,70,0,20,SJS,5,0.312
644,6,1,80,1,82,16,85,85,1,1,35,25.3,44,0,886,11,"PickSix, H.",96,410,1,236,25,11.2,79,1,279,"PickSix, H.",CB,1,23,95,65,0,70,SJS,5,0.312
645,7,1,90,1,80,16,70,80,1,1,38,27.4,48,0,1043,7,"D'Attoria V, R.",93,291,1,378,0,0.0,0,0,0,"D'Attoria V, R.",FS,1,23,100,70,0,68,PHI,9,0.562
646,7,1,90,1,78,16,81,50,1,1,33,27.2,43,0,897,7,"Panda, F.",84,291,10,378,41,10.9,80,1,446,"Panda, F.",WR,10,23,100,30,0,20,PHI,9,0.562
647,8,1,95,1,100,16,75,80,1,1,41,30.3,105,1,1241,7,"Blaylock, M.",95,385,1,364,0,0.0,0,0,0,"Blaylock, M.",FS,1,23,100,70,0,55,NO,9,0.562
648,8,1,73,1,80,16,80,80,1,1,0,0.0,0,0,0,7,"Witten, A.",89,385,1,364,1,5.0,5,0,5,"Witten, A.",CB,1,23,95,65,0,57,NO,9,0.562
649,8,1,50,1,89,16,25,70,1,1,0,0.0,0,0,0,7,"Rikiya, M.",78,385,1,364,1,7.0,7,0,7,"Rikiya, M.",DT,1,23,70,100,0,40,NO,9,0.562
650,8,15,95,15,100,16,75,75,1,1,35,30.9,88,0,1081,7,"Gump, F.",72,385,40,364,28,5.4,20,0,151,"Gump, F.",FB,40,23,100,70,0,33,NO,9,0.562
651,9,1,82,1,100,16,90,80,1,1,54,24.4,40,0,1317,13,"O'Leary, S.",94,407,10,214,0,0.0,0,0,0,"O'Leary, S.",WR,10,23,100,64,0,20,CHI,3,0.188
652,9,1,90,1,89,16,50,80,1,1,35,30.3,46,0,1059,13,"Firestorm-Fjord, O.",87,407,1,214,28,7.0,19,0,196,"Firestorm-Fjord, O.",CB,1,23,100,65,0,45,CHI,3,0.188
653,10,1,90,1,99,16,65,90,1,1,1,0.0,0,0,0,8,"Edmond, H.",92,349,6,353,0,0.0,0,0,0,"Edmond, H.",LB,5,23,85,80,0,81,AUS,8,0.5
654,10,15,95,15,100,16,75,75,1,1,39,26.9,101,2,1048,8,"Mendonca, M.",98,349,40,353,0,0.0,0,0,0,"Mendonca, M.",RB,40,23,100,70,0,20,AUS,8,0.5
655,10,25,95,18,100,16,85,85,1,1,37,24.3,46,0,898,8,"Lavelle Jr., D.",100,349,1,353,31,11.5,71,0,355,"Lavelle Jr., D.",CB,1,23,95,65,0,70,AUS,8,0.5
656,11,15,90,15,91,16,75,50,1,1,42,24.9,106,1,1047,8,"Frost, D.",51,376,20,314,8,7.6,19,0,61,"Frost, D.",FB,20,23,100,70,0,20,SAR,8,0.5
657,11,1,89,1,94,16,90,53,1,1,35,26.0,105,1,910,8,"Gordon, R.",93,376,10,314,30,8.5,31,0,255,"Gordon, R.",WR,10,23,100,65,0,20,SAR,8,0.5
658,12,1,80,1,90,16,30,80,1,1,1,2.0,2,0,2,9,"Arianlacher, M.",94,315,1,310,0,0.0,0,0,0,"Arianlacher, M.",LB,1,23,85,85,0,90,HON,7,0.43799999999999994
659,12,1,80,1,80,16,75,72,1,1,36,26.4,108,1,952,9,"Dawkins, S.",88,315,1,310,0,0.0,0,0,0,"Dawkins, S.",FS,1,23,100,70,0,50,HON,7,0.43799999999999994
660,12,15,80,15,90,16,81,59,1,1,32,21.4,36,0,686,9,"Kane-Maika'i, K.",87,315,25,310,38,7.3,78,0,277,"Kane-Maika'i, K.",RB,20,23,90,70,0,20,HON,7,0.43799999999999994
661,1,15,95,15,100,16,75,68,1,1,45,25.4,45,0,1142,13,"Williams, D.",96,440,40,320,28,17.3,70,1,484,"Williams, D.",RB,20,24,100,70,0,20,BAL,3,0.188
662,1,1,90,1,93,16,90,80,1,1,40,23.0,46,0,921,13,"Quinn, A.",96,440,20,320,0,0.0,0,0,0,"Quinn, A.",WR,20,24,100,65,0,20,BAL,3,0.188
663,2,15,95,15,100,16,75,75,25,25,37,29.4,47,0,1089,10,"Hanyadi, M.",72,397,40,353,23,8.1,19,0,187,"Hanyadi, M.",FB,40,24,100,70,0,50,YKW,6,0.375
664,2,1,75,1,80,16,91,75,1,1,1,27.0,27,0,27,10,"Cash Jr., S.",88,397,20,353,0,0.0,0,0,0,"Cash Jr. (R), S.",WR,20,24,90,70,0,20,YKW,6,0.375
665,2,1,70,1,70,16,70,70,1,1,5,25.6,37,0,128,10,"Snuggles, J.",82,397,1,353,0,0.0,0,0,0,"Snuggles, J.",CB,1,24,95,65,0,42,YKW,6,0.375
666,2,1,93,1,100,16,70,80,1,1,36,24.4,47,0,877,10,"Leonard, M.",98,397,1,353,1,-1.0,0,0,-1,"Leonard, M.",CB,1,24,100,65,0,70,YKW,6,0.375
667,2,1,77,1,80,16,20,74,1,1,0,0.0,0,0,0,10,"Forty-Two, L.",97,397,90,353,1,9.0,9,0,9,"Forty-Two, L.",T,90,24,75,100,0,35,YKW,6,0.375
668,2,15,83,15,95,16,75,50,1,1,3,23.0,38,0,69,10,"Skyline, A.",90,397,23,353,0,0.0,0,0,0,"Skyline, A.",RB,20,24,100,70,0,20,YKW,6,0.375
669,2,1,42,1,75,16,25,49,1,1,1,10.0,10,0,10,10,"Kroustis, G.",95,397,1,353,0,0.0,0,0,0,"Kroustis, G.",DT,1,24,75,94,0,90,YKW,6,0.375
670,3,1,77,1,95,16,70,80,1,1,1,0.0,0,0,0,2,"Scott, R.",93,290,1,455,0,0.0,0,0,0,"Scott, R.",CB,1,24,100,65,0,70,COL,14,0.875
671,3,1,75,1,80,16,80,70,1,1,1,-2.0,0,0,-2,2,"Kingston, J.",87,290,10,455,0,0.0,0,0,0,"Kingston, J.",WR,10,24,100,61,0,20,COL,14,0.875
672,3,1,100,1,100,16,70,80,1,1,24,32.7,103,1,784,2,"Purchase, L.",100,290,25,455,0,0.0,0,0,0,"Purchase, L.",CB,25,24,100,65,0,70,COL,14,0.875
673,3,1,75,1,80,16,75,80,1,1,1,0.0,0,0,0,2,"Sly, G.",90,290,1,455,0,0.0,0,0,0,"Sly (R), G.",SS,1,24,100,70,0,70,COL,14,0.875
674,3,15,95,15,93,16,90,80,1,1,36,25.3,108,1,910,2,"Owens, A.",95,290,25,455,36,8.4,20,0,304,"Owens, A.",RB,20,24,89,70,0,20,COL,14,0.875
675,4,1,93,1,100,16,70,80,1,1,40,28.8,46,0,1153,7,"Scarlett, D.",98,370,1,348,30,6.3,51,0,189,"Scarlett, D.",CB,1,24,100,65,0,70,AZ,9,0.562
676,4,1,90,1,95,16,90,80,1,1,34,31.9,108,1,1085,7,"Donut, S.",96,370,10,348,0,0.0,0,0,0,"Donut, S.",WR,10,24,100,65,0,20,AZ,9,0.562
677,5,1,99,1,90,16,70,80,1,1,36,30.1,98,0,1082,7,"Beerus, L.",100,278,1,375,31,10.5,22,0,324,"Beerus, L.",CB,1,24,100,65,0,70,OCO,9,0.562
678,5,1,95,1,100,16,80,85,1,1,6,27.0,44,0,162,7,"Abernathy, K.",100,278,1,375,0,0.0,0,0,0,"Abernathy, K.",CB,1,24,95,70,0,80,OCO,9,0.562
